GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars)
1400000US36005044901,36005044901,"Census Tract 449.01, Bronx County, New York",67537,8792
1400000US36005044902,36005044902,"Census Tract 449.02, Bronx County, New York",54844,20668
1400000US36005045101,36005045101,"Census Tract 451.01, Bronx County, New York",59788,12376
1400000US36005045102,36005045102,"Census Tract 451.02, Bronx County, New York",75673,30672
1400000US36005045600,36005045600,"Census Tract 456, Bronx County, New York",73309,12560
1400000US36005045800,36005045800,"Census Tract 458, Bronx County, New York",19632,3719
1400000US36005046000,36005046000,"Census Tract 460, Bronx County, New York",39769,11464
1400000US36005046201,36005046201,"Census Tract 462.01, Bronx County, New York",44856,6043
1400000US36005046202,36005046202,"Census Tract 462.02, Bronx County, New York",35096,8982
1400000US36005048400,36005048400,"Census Tract 484, Bronx County, New York",69950,10513
1400000US36005050400,36005050400,"Census Tract 504, Bronx County, New York",29844,321985
